file	line	concern	signals	source	semantic-review
src/app/services/selection-batch.service.ts	422	selection	compound-material	if (!(owner instanceof RealLink)) continue;	pending
src/app/services/selection-batch.service.ts	442	selection	point-topology	mechanism.joints.push(...jointMap.values());	pending
src/app/services/selection-batch.service.ts	464	selection	point-topology	if (source instanceof PrisJoint) {	pending
src/app/services/selection-batch.service.ts	475	selection	point-topology	} else if (source instanceof RevJoint) {	pending
src/app/services/selection-batch.service.ts	477	selection	point-topology	} else if (source instanceof RealJoint) {	pending
src/app/services/selection-batch.service.ts	484	selection	point-topology	if (copy instanceof RealJoint && source instanceof RealJoint) {	pending
src/app/services/selection-batch.service.ts	505	selection	point-topology	joints.get(source.joints.find((joint) => joint.id === anchor.joint)!)?.id ??	pending
src/app/services/selection-batch.service.ts	506	selection	point-topology	copy.joints[0].id,	pending
src/app/services/selection-batch.service.ts	520	selection	point-topology	joints.get(source.joints.find((joint) => joint.id === id)!)?.id ?? copy.joints[0].id	pending
src/app/services/selection-batch.service.ts	571	selection	compound-material	if (!(link instanceof RealLink)) return [];	pending
src/app/services/selection-batch.service.ts	572	selection	compound-material	return link.subset.flatMap((child) => [child, ...descendants(child)]);	pending
src/app/services/selection-batch.service.ts	582	selection	point-topology	link.joints = link.joints.filter((joint) => !ids.has(joint.id));	pending
src/app/services/selection-batch.service.ts	587	selection	point-topology	link.id = link.joints	pending
src/app/services/selection-batch.service.ts	593	selection	point-topology	...link.joints.map((joint) => ({ id: joint.id, label: joint.id })),	pending
src/app/services/slider-mark.service.ts	255	render-and-gesture	point-topology	.filter((joint): joint is PrisJoint => joint instanceof PrisJoint)	pending
src/app/services/slider-mark.service.ts	305	render-and-gesture	compound-material	(link): link is RealLink => link instanceof RealLink && !(link instanceof SliderBlock)	pending
src/app/services/slider-mark.service.ts	340	render-and-gesture	point-topology	if (!(joint instanceof PrisJoint) || !joint.isFloating) continue;	pending
src/app/services/slider-mark.service.ts	419	render-and-gesture	point-topology	if (!(joint instanceof PrisJoint) || !joint.isFloating) continue;	pending
src/app/services/slider-mark.service.ts	455	render-and-gesture	compound-material	const block = slider.links.find((link): link is SliderBlock => link instanceof SliderBlock);	pending
src/app/services/slider-mark.service.ts	457	render-and-gesture	point-topology	const pin = block.joints.find(	pending
src/app/services/slider-mark.service.ts	458	render-and-gesture	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && !(joint instanceof PrisJoint)	pending
src/app/services/slider-mark.service.ts	469	render-and-gesture	compound-material	link instanceof RealLink && !(link instanceof SliderBlock) && !claimed.has(link.id)	pending
src/app/services/slider-mark.service.ts	709	render-and-gesture	point-topology	if (!(joint instanceof PrisJoint) || !joint.ground) continue;	pending
src/app/services/svg-grid.service.ts	990	topology-or-consumer	point-topology	for (const frame of solved.joints) {	pending
src/app/services/svg-grid.service.ts	1113	topology-or-consumer	point-topology	if (this.injector.get(MechanismService).joints.length === 0) return undefined;	pending
src/app/services/synthesis/synthesis-solution.service.ts	667	topology-or-consumer	point-topology	return this.mechanismSrv.joints.map((joint) => joint.id).join(',') + '|' + freed.join(',');	pending
src/app/services/synthesis/synthesis-solution.service.ts	676	topology-or-consumer	letter-identity	taken.push(this.mechanismSrv.determineNextLetter(taken, freed));	pending
src/app/services/synthesis/synthesis-solution.service.ts	700	topology-or-consumer	point-topology	const owned = this.mechanismSrv.joints.filter((joint) => ids.has(joint.id));	pending
src/app/services/synthesis/synthesis-solution.service.ts	722	topology-or-consumer	point-topology	(joint as RealJoint).connectedJoints?.some((other) => !ids.has(other.id))	pending
src/app/services/synthesis/synthesis-solution.service.ts	758	topology-or-consumer	point-topology	this.mechanismSrv.joints	pending
src/app/services/synthesis/synthesis-solution.service.ts	831	topology-or-consumer	point-topology	jointA.connectedJoints.push(jointB);	pending
src/app/services/synthesis/synthesis-solution.service.ts	832	topology-or-consumer	point-topology	jointB.connectedJoints.push(jointA, jointC);	pending
src/app/services/synthesis/synthesis-solution.service.ts	833	topology-or-consumer	point-topology	jointC.connectedJoints.push(jointB, jointD);	pending
src/app/services/synthesis/synthesis-solution.service.ts	834	topology-or-consumer	point-topology	jointD.connectedJoints.push(jointC);	pending
src/app/services/synthesis/synthesis-solution.service.ts	859	topology-or-consumer	point-topology	motor.connectedJoints.push(knee);	pending
src/app/services/synthesis/synthesis-solution.service.ts	860	topology-or-consumer	point-topology	knee.connectedJoints.push(motor, jointB);	pending
src/app/services/synthesis/synthesis-solution.service.ts	861	topology-or-consumer	point-topology	jointB.connectedJoints.push(knee);	pending
src/app/services/synthesis/synthesis-solution.service.ts	916	topology-or-consumer	point-topology	.filter((link) => link.joints.every((joint) => ids.has(joint.id)))	pending
src/app/services/synthesis/synthesis-solution.service.ts	923	topology-or-consumer	point-topology	this.mechanismSrv.joints = this.mechanismSrv.joints.filter((joint) => !ids.has(joint.id));	pending
src/app/services/transcoding/base64-converter.ts	31	persistence	letter-identity	baseNString = BaseNConverter.baseNChars.charAt(integer % BaseNConverter.N) + baseNString;	pending
src/app/services/transcoding/mechanism-builder.ts	50	persistence	compound-material	if (!(link instanceof RealLink) || link.subset.length === 0) continue;	pending
src/app/services/transcoding/mechanism-builder.ts	51	persistence	compound-material	const inside = this.getLinkByID(link.subset, id);	pending
src/app/services/transcoding/mechanism-builder.ts	71	persistence	shape-frame	joint.angle_rad = jointData.angleRadians;	pending
src/app/services/transcoding/mechanism-builder.ts	103	persistence	point-topology	const realJoints = jointsOnLink.filter((joint) => joint instanceof RealJoint) as RealJoint[];	pending
src/app/services/transcoding/mechanism-builder.ts	106	persistence	point-topology	if (joint !== otherJoint) joint.connectedJoints.push(otherJoint);	pending
src/app/services/transcoding/mechanism-builder.ts	113	persistence	shape-frame	link = new RealLink(linkData.id, jointsOnLink, linkData.mass, linkData.massMoI, CoM);	pending
src/app/services/transcoding/mechanism-builder.ts	143	persistence	compound-material	(candidate instanceof RealLink &&	pending
src/app/services/transcoding/mechanism-builder.ts	144	persistence	compound-material	candidate.subset.some((subset) => subset.id === forceData.linkID))	pending
src/app/services/transcoding/mechanism-builder.ts	150	persistence	compound-material	if (!(link instanceof RealLink)) {	pending
src/app/services/transcoding/mechanism-builder.ts	185	persistence	point-topology	if (!(joint instanceof PrisJoint) || !carrier || !slotJointA || !slotJointB) {	pending
src/app/services/transcoding/mechanism-builder.ts	198	persistence	compound-material	if (!(link instanceof RealLink)) return;	pending
src/app/services/transcoding/mechanism-builder.ts	201	persistence	compound-material	(link as RealLink).subset = [];	pending
src/app/services/transcoding/mechanism-builder.ts	204	persistence	compound-material	(link as RealLink).subset.push(subsetLink);	pending
src/app/services/transcoding/mechanism-builder.ts	224	persistence	point-topology	this.mechanism.joints.forEach((joint) => {	pending
src/app/services/transcoding/mechanism-builder.ts	225	persistence	point-topology	if (joint instanceof RealJoint) {	pending
src/app/services/transcoding/mechanism-builder.ts	227	persistence	point-topology	realJoint.links = this.mechanism.links.filter((link) => link.joints.includes(realJoint));	pending
src/app/services/transcoding/mechanism-builder.ts	228	persistence	point-topology	realJoint.connectedJoints = [];	pending
src/app/services/transcoding/mechanism-builder.ts	230	persistence	point-topology	link.joints.forEach((otherJoint) => {	pending
src/app/services/transcoding/mechanism-builder.ts	232	persistence	point-topology	otherJoint instanceof RealJoint &&	pending
src/app/services/transcoding/mechanism-builder.ts	234	persistence	point-topology	!realJoint.connectedJoints.some((candidate) => candidate.id === otherJoint.id)	pending
src/app/services/transcoding/mechanism-builder.ts	236	persistence	point-topology	realJoint.connectedJoints.push(otherJoint);	pending
src/app/services/transcoding/mechanism-builder.ts	270	persistence	point-topology	this.mechanism.joints = joints;	pending
src/app/services/transcoding/mechanism-builder.ts	285	persistence	letter-identity	const tag = lockedId.charAt(0);	pending
src/app/services/transcoding/mechanism-builder.ts	289	persistence	point-topology	if (joint instanceof RealJoint) joint.locked = true;	pending
src/app/services/transcoding/mechanism-builder.ts	294	persistence	compound-material	.filter((candidate): candidate is RealLink => candidate instanceof RealLink)	pending
src/app/services/transcoding/mechanism-builder.ts	295	persistence	compound-material	.flatMap((candidate) => candidate.subset)	pending
src/app/services/transcoding/mechanism-builder.ts	297	persistence	point-topology	link?.joints.forEach((joint) => {	pending
src/app/services/transcoding/mechanism-builder.ts	298	persistence	point-topology	if (joint instanceof RealJoint) joint.locked = true;	pending
src/app/services/transcoding/mechanism-builder.ts	311	persistence	compound-material,letter-identity	if (link instanceof RealLink) link.hold = entry.charAt(1) === 'l' ? 'length' : 'angle';	pending
src/app/services/transcoding/mechanism-builder.ts	320	persistence	letter-identity	if (entry.charAt(1) === 'J') {	pending
src/app/services/transcoding/mechanism-builder.ts	340	persistence	compound-material	if (!(link instanceof RealLink)) return;	pending
src/app/services/transcoding/mechanism-builder.ts	341	persistence	letter-identity	link.comAnchor = entry.charAt(1) === 'G' ? 'grid' : { joint: jointID };	pending
src/app/services/transcoding/mechanism-builder.ts	354	persistence	compound-material	if (part instanceof RealLink) {	pending
src/app/services/transcoding/string-disassembler.ts	27	persistence	letter-identity	return this.remaining.charAt(0);	pending
src/app/services/transcoding/string-disassembler.ts	36	persistence	letter-identity	let result = this.remaining.charAt(0);	pending
src/app/services/transcoding/string-transcoder.ts	44	persistence	shape-frame	[FLAGS][JointID],[x],[y],[angleRadians],[linkID1],[linkID2]...	pending
src/app/services/transcoding/string-transcoder.ts	49	persistence	shape-frame	[angleRadians] = number	pending
src/app/services/transcoding/string-transcoder.ts	71	persistence	shape-frame	let angleString = this.encodeDecimalNumber(joint.angleRadians);	pending
src/app/services/transcoding/string-transcoder.ts	194	persistence	shape-frame	[type][id],[mass],[massMoI],[xCoM],[yCoM],[color],[jointID1,jointID2...],,[subsetLinkID1,subsetLinkID2...]	pending
